id,name,league
deportivo-pasto,Asociación Deportivo Pasto,COLP
envigado-fc,Envigado FC,COLP
cd-america-de-cali,CD América de Cali,COLP
boyaca-chico-fc,Boyacá Chicó FC,COLP
alianza-petrolera,Alianza FC,COLP
boyaca-patriotas,Boyacá Patriotas FC,COLP
cd-atletico-huila,CD Atlético Huila,COLP
atletico-bucaramanga,Atlético Bucaramanga,COLP
jaguares-de-cordoba,Jaguares de Córdoba,COLP
deportivo-pereira,Deportivo Pereira,COLP
cucuta-deportivo,Cúcuta Deportivo,COLP
cortulua,Internacional de Palmira,COLP
cd-real-cartagena,CD Real Cartagena,COLP
deportes-quindio,Deportes Quindío,COLP
ad-union-magdalena,AD Union Magdalena,COLP
fortaleza-ceif,Fortaleza CEIF,COLP
uniautonoma-fc,Uniautónoma FC (2010 - 2015),COLP
tigres-fc,Tigres FC,COLP
leones-fc,Leones FC,COLP
usm-algier,USM Alger,ALG1
es-setif,ES Sétif,ALG1
js-kabylie,JS Kabylie,ALG1
cr-belouizdad,CR Belouizdad,ALG1
mc-algier,MC Algiers,ALG1
mc-oran,MC Oran,ALG1
aso-chlef,ASO Chlef,ALG1
cs-constantine,CS Constantine,ALG1
na-hussein-dey,NA Hussein Dey,ALG1
js-saoura,JS Saoura,ALG1
ca-bordj-bou-arreridj,CA Bordj Bou Arreridj,ALG1
wa-tlemcen,WA Tlemcen,ALG1
jsm-bejaia,JSM Bejaia,ALG1
usm-blida,USM Blida,ALG1
usm-el-harrach,USM El Harrach,ALG1
paradou-ac,Paradou AC,ALG1
usm-annaba,USM Annaba,ALG1
ca-batna,CA Batna,ALG1
mc-el-eulma,MC El Eulma,ALG1
us-biskra,US Biskra,ALG1
usm-bel-abbes,USM Bel Abbès,ALG1
as-khroub,AS Khroub,ALG1
olympique-de-medea,Olympique de Médéa,ALG1
nc-magra,NC Magra,ALG1
rc-arbaa,RC Arbaa,ALG1
mo-bejaia,MO Béjaïa,ALG1
asm-oran,ASM Oran,ALG1
drb-tadjenanet,DRB Tadjenanet,ALG1
rc-relizane,RC Rélizane,ALG1
mc-saida,MC Saida,ALG1
as-ain-mlila,AS Aïn M'lila,ALG1
rc-kouba,RC Kouba,ALG1
om-ruisseau-el-annasser,OM Ruisseau El Annasser,ALG1
mc-el-bayadh,MC El Bayadh,ALG1
usm-khenchela,USM Khenchela,ALG1
mo-constantine,MO Constantine,ALG1
msp-batna,MSP Batna,ALG1
us-chaouia,US Chaouia,ALG1
hb-chelghoum-laid,HB Chelghoum Laïd,ALG1
ghali-club-mascara,Ghali Club Mascara,ALG1
es-ben-aknoun,ES Ben Aknoun,ALG1
crb-ain-fakroun,CRB Aïn Fakroun,ALG1
jsm-skikda,JSM Skikda,ALG1
us-souf,US Souf,ALG1
esperance-tunis,Esperance Tunis,TUN1
etoile-sportive-du-sahel,Etoile Sportive du Sahel,TUN1
club-africain-tunis,Club Africain Tunis,TUN1
club-sportif-sfaxien,CS Sfaxien,TUN1
ca-bizertin,Club Athlétique Bizertin,TUN1
stade-tunisien,Stade Tunisien,TUN1
us-monastir,US Monastir,TUN1
cs-hammam-lif,CS Hammam-Lif,TUN1
as-marsa,AS Marsa,TUN1
olympique-beja,Olympique Beja,TUN1
js-kairouanaise,JS Kairouanaise,TUN1
es-zarzis,ES Zarzis,TUN1
egs-gafsa,EGS Gafsa,TUN1
etoile-sportive-metlaoui,Etoile Sportive Metlaoui,TUN1
union-sportive-de-ben-guerdane,Union Sportive de Ben Guerdane,TUN1
stade-gabesien,Stade Gabèsien,TUN1
es-hammam-sousse,ES Hammam Sousse,TUN1
us-tataouine,US Tataouine,TUN1
club-olympique-de-transports,Club Olympique de Transports,TUN1
avenir-sportif-de-gabes,Avenir Sportif de Gabès,TUN1
as-soliman,AS Soliman,TUN1
avenir-sportif-de-kasserine,Avenir Sportif de Kasserine,TUN1
eo-goulette-et-kram,EO Goulette et Kram,TUN1
co-medenine,CO Medenine,TUN1
jendouba-sport,Jendouba Sport,TUN1
es-beni-khalled,ES Beni Khalled,TUN1
olympique-du-kef,Olympique du Kef,TUN1
avenir-sportif-rejiche,Avenir Sportif Rejiche,TUN1
eo-sidi-bouzid,EO Sidi Bouzid,TUN1
cs-chebba,CS Chebba,TUN1
oceano-club-de-kerkennah,Océano Club de Kerkennah,TUN1
association-sportive-de-djerba,Association Sportive de Djerba,TUN1
sfax-railways-sports,Sfax Railways Sports,TUN1
la-palme-sportive-tozeur,La Palme Sportive Tozeur,TUN1
grombalia-sports,Grombalia Sports,TUN1
stade-soussien,Stade Soussien,TUN1
cs-korba,CS Korba,TUN1
ams-megrine,AMS Megrine,TUN1
stade-sportif-sfaxien,Stade Sportif Sfaxien,TUN1
stia-sousse,STIA Sousse,TUN1
em-mahdia,EM Mahdia,TUN1
cs-menzel-bouzelfa,CS Menzel Bouzelfa,TUN1
charleston-battery,Charleston Battery,USL
louisville-city-fc,Louisville City FC,USL
orange-county-sc,Orange County SC,USL
pittsburgh-riverhounds-sc,Pittsburgh Riverhounds SC,USL
sacramento-republic-fc,Sacramento Republic FC,USL
phoenix-rising-fc,Phoenix Rising FC,USL
san-antonio-fc,San Antonio FC,USL
tampa-bay-rowdies,Tampa Bay Rowdies,USL
colorado-springs-switchbacks-fc,Colorado Springs Switchbacks FC,USL
los-angeles-galaxy-ii,Ventura County FC,USL
new-york-red-bulls-ii,New York Red Bulls II,USL
rochester-rhinos,Rochester New York FC,USL
richmond-kickers,Richmond Kickers,USL
fc-tulsa,FC Tulsa,USL
rio-grande-valley-fc-toros,Rio Grande Valley FC Toros,USL
penn-fc,Penn FC,USL
oklahoma-city-energy-fc,Oklahoma City Energy FC,USL
charlotte-independence,Charlotte Independence,USL
real-monarchs-slc,Real Monarchs SLC,USL
indy-eleven,Indy Eleven,USL
birmingham-legion-fc,Birmingham Legion FC,USL
el-paso-locomotive-fc,El Paso Locomotive FC,USL
sporting-kansas-city-ii,Sporting Kansas City II,USL
new-mexico-united,New Mexico United,USL
orlando-city-soccer-club,Orlando City Soccer Club,USL
memphis-901-fc,Memphis 901 FC,USL
saint-louis-fc,Saint Louis FC,USL
reno-1868-fc,Reno 1868 FC,USL
tacoma-defiance,Tacoma Defiance,USL
wilmington-hammerheads,Wilmington Hammerheads,USL
portland-timbers-2,Portland Timbers 2,USL
san-diego-loyal-sc,San Diego Loyal SC,USL
fc-cincinnati,FC Cincinnati,USL
las-vegas-lights-fc,Las Vegas Lights FC,USL
miami-fc,Miami FC,USL
hartford-athletic,Hartford Athletic,USL
philadelphia-union-ii,Philadelphia Union II,USL
oakland-roots-sc,Oakland Roots SC,USL
charlotte-eagles,Charlotte Eagles,USL
ottawa-fury-fc,Ottawa Fury FC,USL
atlanta-united-2,Atlanta United 2,USL
north-carolina-fc,North Carolina FC,USL
loudoun-united-fc,Loudoun United FC,USL
nashville-sc,Nashville SC,USL
austin-bold-fc,Austin Bold FC,USL
detroit-city-fc,Detroit City FC,USL
whitecaps-fc-2,Whitecaps FC 2,USL
fresno-fc,Fresno FC,USL
monterey-bay-fc,Monterey Bay FC,USL
dayton-dutch-lions,Dayton Dutch Lions,USL
toronto-fc-ii,Toronto FC II,USL
orlando-city-b,Orlando City B,USL
fc-montreal,FC Montréal,USL
austin-aztex,Austin Aztex,USL
vsi-tampa-bay-fc,VSI Tampa Bay FC,USL
antigua-barracuda-fc,Antigua Barracuda FC,USL
chicago-fire-reserves,Chicago Fire Reserves,USL
fc-new-york,FC New York,USL
new-york-red-bulls-reserves,New York Red Bulls Reserves,USL
real-salt-lake-reserves,Real Salt Lake Reserves,USL
fc-dallas-reserves,FC Dallas Reserves,USL
phoenix-fc,Phoenix FC,USL
seattle-sounders-fc-reserves,Seattle Sounders FC Reserves,USL
montreal-impact-reserves,Montreal Impact Reserves,USL
colorado-rapids-reserves,Colorado Rapids Reserves,USL
cd-chivas-usa-reserves,CD Chivas USA Reserves,USL
columbus-crew-reserves,Columbus Crew Reserves,USL
portland-timbers-reserves,Portland Timbers Reserves,USL
houston-dynamo-reserves,Houston Dynamo Reserves,USL
rhode-island-fc,Rhode Island FC,USL
los-angeles-galaxy-reserves,Los Angeles Galaxy Reserves,USL
vancouver-whitecaps-reserves,Vancouver Whitecaps Reserves,USL
san-jose-earthquakes-reserves,San Jose Earthquakes Reserves,USL
toronto-fc-reserves,Toronto FC Reserves,USL
malmo-ff,Malmö FF,SE1
aik-solna,AIK,SE1
if-elfsborg-boras,IF Elfsborg,SE1
djurgardens-if,Djurgårdens IF,SE1
ifk-goteborg,IFK Göteborg,SE1
kalmar-ff,Kalmar FF,SE1
bk-hacken,BK Häcken,SE1
hammarby-if,Hammarby IF,SE1
helsingborgs-if,Helsingborgs IF,SE1
ifk-norrkoping,IFK Norrköping,SE1
orebro-sk,Örebro SK,SE1
halmstads-bk,Halmstads BK,SE1
gefle-if,Gefle IF,SE1
gif-sundsvall,GIF Sundsvall,SE1
mjallby-aif,Mjällby AIF,SE1
orgryte-is,Örgryte IS,SE1
ik-sirius,IK Sirius,SE1
gais-goteborg,GAIS,SE1
trelleborgs-ff,Trelleborgs FF,SE1
ostersunds-fk,Östersunds FK,SE1
if-brommapojkarna,IF Brommapojkarna,SE1
atvidabergs-ff,Åtvidabergs FF,SE1
landskrona-bois,Landskrona BoIS,SE1
varbergs-bois,Varbergs BoIS,SE1
falkenbergs-ff,Falkenbergs FF,SE1
degerfors-if,Degerfors IF,SE1
ifk-varnamo,IFK Värnamo,SE1
syrianska-fc,Syrianska FC,SE1
jonkopings-sodra-if,Jönköpings Södra IF,SE1
osters-if,Östers IF,SE1
athletic-eskilstuna,AFC Eskilstuna,SE1
dalkurd-ff,Dalkurd FF,SE1
ljungskile-sk,Ljungskile SK,SE1
vastra-frolunda-if,Västra Frölunda IF,SE1
assyriska-ff,Assyriska FF,SE1
enkopings-sk,Enköpings SK,SE1
vasteras-sk,Västerås SK,SE1
ca-penarol,CA Peñarol,URUC
club-nacional,Club Nacional,URUC
defensor-sc,Defensor Sporting Club,URUC
atletico-river-plate-montevideo,CA River Plate Montevideo,URUC
liverpool-fc-montevideo,Liverpool FC Montevideo,URUC
montevideo-wanderers,Montevideo Wanderers,URUC
danubio-fc,Danubio FC,URUC
ca-fenix,CA Fénix,URUC
ca-cerro,CA Cerro,URUC
racing-club-de-montevideo,Racing Club de Montevideo,URUC
cerro-largo-fc,Cerro Largo FC,URUC
club-plaza-colonia,Club Plaza Colonia,URUC
ca-boston-river,CA Boston River,URUC
rampla-juniors-fc,Rampla Juniors FC,URUC
juventud-de-las-piedras,Juventud de Las Piedras,URUC
ca-progreso,CA Progreso,URUC
montevideo-city-torque,Montevideo City Torque,URUC
ia-sud-america-montevideo,IA Sud América ,URUC
ca-rentistas,CA Rentistas,URUC
el-tanque-sisley,El Tanque Sisley,URUC
tacuarembo-futbol-club,Tacuarembó FC,URUC
cd-maldonado,Club Deportivo Maldonado,URUC
central-espanol,Central Español,URUC
club-atletico-bella-vista,Club Atlético Bella Vista,URUC
cs-cerrito,CS Cerrito,URUC
club-atletico-atenas-de-san-carlos,CA Atenas de San Carlos,URUC
miramar-misiones,Miramar Misiones,URUC
club-atletico-villa-teresa,Club Atlético Villa Teresa,URUC
albion-fc,Albion FC,URUC
la-luz-tacuru-futbol-club,La Luz FC,URUC
deportivo-villa-espanola,Deportivo Villa Española,URUC
los-angeles-galaxy,Los Angeles Galaxy,MLS1
columbus-crew-sc,Columbus Crew,MLS1
new-york-red-bulls,New York Red Bulls,MLS1
sporting-kansas-city,Sporting Kansas City,MLS1
fc-dallas,FC Dallas,MLS1
d-c-united,D.C. United,MLS1
new-england-revolution,New England Revolution,MLS1
chicago-fire-fc,Chicago Fire FC,MLS1
colorado-rapids,Colorado Rapids,MLS1
san-jose-earthquakes,San Jose Earthquakes,MLS1
real-salt-lake-city,Real Salt Lake City,MLS1
seattle-sounders-fc,Seattle Sounders FC,MLS1
houston-dynamo-fc,Houston Dynamo FC,MLS1
toronto-fc,Toronto FC,MLS1
philadelphia-union,Philadelphia Union,MLS1
portland-timbers,Portland Timbers,MLS1
vancouver-whitecaps-fc,Vancouver Whitecaps FC,MLS1
club-de-foot-montreal,CF Montréal,MLS1
new-york-city-fc,New York City FC,MLS1
orlando-city-sc,Orlando City SC,MLS1
atlanta-united-fc,Atlanta United FC,MLS1
los-angeles-fc,Los Angeles FC,MLS1
cd-chivas-usa,CD Chivas USA,MLS1
minnesota-united-fc,Minnesota United FC,MLS1
tampa-bay-mutiny,Tampa Bay Mutiny,MLS1
fc-cincinnati,FC Cincinnati,MLS1
nashville-sc,Nashville SC,MLS1
inter-miami-cf,Inter Miami CF,MLS1
miami-fusion,Miami Fusion (- 2002),MLS1
austin-fc,Austin FC,MLS1
charlotte-fc,Charlotte FC,MLS1
st-louis-city-sc,St. Louis CITY SC,MLS1
cd-macara,CD Macará,EC1N
delfin-sc,Delfín SC,EC1N
ldu-quito,LDU Quito,EC1N
barcelona-sc-guayaquil,Barcelona SC Guayaquil,EC1N
independiente-del-valle,Independiente del Valle,EC1N
sd-aucas,SD Aucas,EC1N
cd-universidad-catolica,CD Universidad Católica,EC1N
cs-emelec,CS Emelec,EC1N
cd-el-nacional,CD El Nacional,EC1N
deportivo-cuenca,Deportivo Cuenca,EC1N
cd-olmedo,CD Olmedo,EC1N
guayaquil-city-fc,Guayaquil City FC,EC1N
mushuc-runa-sc,Mushuc Runa SC,EC1N
tecnico-universitario,Técnico Universitario,EC1N
cd-america-de-quito,CD América de Quito,EC1N
fuerza-amarilla-sc,Fuerza Amarilla SC,EC1N
fc-porto,FC Porto,PO1
benfica-lissabon,SL Benfica,PO1
sporting-lissabon,Sporting CP,PO1
sc-braga,SC Braga,PO1
vitoria-guimaraes-sc,Vitória Guimarães SC,PO1
cs-maritimo,CS Marítimo,PO1
boavista-porto-fc,Boavista FC,PO1
cf-os-belenenses,CF Os Belenenses,PO1
fc-pacos-de-ferreira,FC Paços de Ferreira,PO1
vitoria-setubal-fc,Vitória Setúbal FC,PO1
rio-ave-fc,Rio Ave FC,PO1
gil-vicente-fc,Gil Vicente FC,PO1
cd-nacional,CD Nacional,PO1
uniao-leiria,União de Leiria,PO1
sc-farense,SC Farense,PO1
academica-coimbra,Académica Coimbra,PO1
cf-estrela-amadora-sad,CF Estrela Amadora SAD,PO1
sc-beira-mar,SC Beira-Mar,PO1
moreirense-fc,Moreirense FC,PO1
gd-estoril-praia,GD Estoril Praia,PO1
sc-salgueiros,SC Salgueiros,PO1
gd-chaves,GD Chaves,PO1
fc-famalicao,FC Famalicão,PO1
cd-santa-clara,CD Santa Clara,PO1
fc-arouca,FC Arouca,PO1
portimonense-sc,Portimonense SC,PO1
cd-tondela,CD Tondela,PO1
associacao-naval-1893,Associação Naval 1893,PO1
fc-alverca,FC Alverca,PO1
sc-campomaiorense,SC Campomaiorense (-2013),PO1
cf-uniao-madeira,CF União Madeira (-2021),PO1
fc-tirsense,FC Tirsense,PO1
fc-penafiel,FC Penafiel,PO1
sc-olhanense,SC Olhanense,PO1
belenenses-sad,B SAD,PO1
desportivo-aves,Desportivo Aves (- 2020),PO1
cd-feirense,CD Feirense,PO1
leca-fc,Leça FC,PO1
leixoes-sc,Leixões SC,PO1
varzim-sc,Varzim SC,PO1
fc-vizela,FC Vizela,PO1
casa-pia-ac,Casa Pia AC,PO1
sc-espinho,SC Espinho,PO1
carcavelinhos-fc,Carcavelinhos FC,PO1
sc-uniao-torreense,SC União Torreense,PO1
fc-felgueiras-1932,FC Felgueiras 1932,PO1
cd-trofense,CD Trofense,PO1
academico-fc,Académico FC,PO1
fc-barreirense,FC Barreirense,PO1
uniao-foot-ball-lissabon,Uniao Foot-Ball Lissabon,PO1
uniao-tomar,União FCI de Tomar,PO1
gd-fabril-barreiro,GD Fabril Barreiro,PO1
shkendija-tetovo,Shkendija Tetovo,MAZ1
vardar-skopje,Vardar Skopje,MAZ1
rabotnicki-skopje,Rabotnicki Skopje,MAZ1
renova-dzepciste,Renova Dzepciste,MAZ1
sileks-kratovo,Sileks Kratovo,MAZ1
fc-shkupi,FC Shkupi,MAZ1
bregalnica-stip,Bregalnica Stip,MAZ1
makedonija-gjorce-petrov,Makedonija Gjorce Petrov,MAZ1
akademija-pandev,AP Brera Strumica,MAZ1
horizont-turnovo,FK Horizont Turnovo,MAZ1
metalurg-skopje,Metalurg Skopje,MAZ1
pelister-bitola,Pelister Bitola,MAZ1
struga-trim-amp-lum,Struga Trim & Lum,MAZ1
napredok-kicevo,Napredok Kicevo,MAZ1
fk-skopje,FK Skopje,MAZ1
tikves-kavadarci,Tikves Kavadarci,MAZ1
pobeda-prilep,Pobeda Prilep,MAZ1
teteks-tetovo,Teteks Tetovo,MAZ1
borec-veles,Borec Veles,MAZ1
gostivar,Gostivar,MAZ1
belasica-strumica,Belasica Strumica,MAZ1
voska-sport,Voska Sport,MAZ1
drita-bogovinje,Drita Bogovinje,MAZ1
euromilk-gorno-lisice,Euromilk Gorno Lisice,MAZ1
ohrid-lihnidos,Ohrid Lihnidos,MAZ1
mladost-carev-dvor,Mladost Carev Dvor,MAZ1
11-oktomvri-prilep,11 Oktomvri Prilep,MAZ1
fcsb,FCSB,RO1
cfr-cluj,CFR Cluj,RO1
fc-dinamo,FC Dinamo Bucharest,RO1
fc-rapid-1923,FC Rapid Bucharest,RO1
astra-giurgiu,Astra Giurgiu,RO1
fc-viitorul-constanta,FCV Farul Constanta,RO1
sc-otelul-galati,SC Otelul Galati,RO1
universitatea-craiova,CS Universitatea Craiova,RO1
gaz-metan-medias,Gaz Metan Medias (- 2022),RO1
fc-botosani,FC Botosani,RO1
pandurii-targu-jiu,Pandurii Targu Jiu (- 2022),RO1
fc-vaslui-liq-,FC Vaslui (- 2014),RO1
fc-u-craiova-1948,FC U Craiova 1948,RO1
politehnica-timisoara,Politehnica Timisoara (- 2012),RO1
fc-voluntari,FC Voluntari,RO1
fc-brasov-ext-,FC Brasov (- 2017),RO1
acsm-politehnica-iasi,ACSM Politehnica Iasi,RO1
gloria-bistrita,CF Gloria Bistrita (- 2015),RO1
petrolul-ploiesti,Petrolul Ploiesti,RO1
sepsi-osk-sf-gheorghe,Sepsi OSK Sf. Gheorghe,RO1
fc-universitatea-cluj,FC Universitatea Cluj,RO1
concordia-chiajna,Concordia Chiajna,RO1
csm-ceahlaul-piatra-neamt,CSM Ceahlaul Piatra Neamt,RO1
uta-arad,UTA Arad,RO1
farul-constanta-ext-,Farul Constanta (- 2016),RO1
unirea-urziceni,Unirea Urziceni ( - 2011),RO1
fc-hermannstadt,FC Hermannstadt,RO1
politehnica-iasi-ext-,Politehnica Iasi (1945 - 2010),RO1
progresul-bukarest-liq-,Progresul Bucharest (- 2009),RO1
asa-tirgu-mures,AS Ardealul Tg. Mures (- 2018),RO1
fc-arges-pitesti-ext-,FC Arges Pitesti  (- 2013),RO1
fc-sportul-studentesc-bukarest,FC Sportul Studențesc Bucharest,RO1
afc-chindia-targoviste,AFC Chindia Targoviste,RO1
acs-poli-timisoara,ACS Poli Timisoara (2012 - 2021),RO1
acsc-fc-arges,ACSC FC Arges,RO1
fcm-bacau,FCM Bacau (- 2014),RO1
cs-mioveni,CS Mioveni,RO1
academica-clinceni,Academica Clinceni (2005 - 2022),RO1
unirea-alba-iulia,AFC Unirea 1924 (- 2022),RO1
fc-gloria-buzau,FC Gloria Buzau (1971 - 2016),RO1
csm-jiul-petrosani,Jiul Petrosani,RO1
dunarea-calarasi,Dunarea Calarasi,RO1
sageata-navodari,Sageata Navodari (- 2015),RO1
fc-international-curtea-de-arges,FC International Curtea de Arges ,RO1
cs-turnu-severin,CS Turnu-Severin (- 2013),RO1
csu-vointa-sibiu,CSU Vointa Sibiu ( - 2012),RO1
victoria-branesti,Victoria Branesti (- 2012),RO1
fc-bihor-oradea,FC Bihor Oradea (- 2016),RO1
cs-otopeni,CS Otopeni,RO1
asc-daco-getica-bukarest,ASC Daco-Getica Bukarest,RO1
csm-corona-brasov,ACS FC Brasov Steagu Renaste (- 2024),RO1
scm-gloria-buzau,FC Gloria Buzău,RO1
sydney-fc,Sydney FC,AUS1
melbourne-victory,Melbourne Victory,AUS1
adelaide-united,Adelaide United,AUS1
brisbane-roar,Brisbane Roar,AUS1
central-coast-mariners,Central Coast Mariners,AUS1
perth-glory,Perth Glory,AUS1
melbourne-city-fc,Melbourne City FC,AUS1
wellington-phoenix,Wellington Phoenix,AUS1
newcastle-united-jets,Newcastle United Jets,AUS1
western-sydney-wanderers,Western Sydney Wanderers,AUS1
western-united-fc,Western United FC,AUS1
macarthur-fc,Macarthur FC,AUS1
gold-coast-united,Gold Coast United,AUS1
northern-fury-fc,Northern Fury FC,AUS1
new-zealand-knights-fc,New Zealand Knights FC,AUS1
western-suburbs-sc,Western Suburbs SC,AUS1
marconi-stallions,Marconi Stallions FC,AUS1
west-adelaide-sc,West Adelaide SC,AUS1
heidelberg-united,Heidelberg United FC,AUS1
eastern-suburbs-fc-aus-,Eastern Suburbs FC (AUS),AUS1
fc-adelaide-city,FC Adelaide City,AUS1
brisbane-city-fc,Brisbane City FC,AUS1
canberra-city-fc,Canberra City FC,AUS1
south-melbourne-fc,South Melbourne FC,AUS1
st-george-saints,St George Saints FC,AUS1
sydney-olympic,Sydney Olympic FC,AUS1
footscray-just,Footscray JUST,AUS1
mooroolbark-soccer-club,Mooroolbark Soccer Club,AUS1
brisbane-lions,Brisbane Lions,AUS1
dinamo-tiflis,Dinamo Tbilisi,GE1N
torpedo-kutaisi,Torpedo Kutaisi,GE1N
fc-dila-gori,FC Dila Gori,GE1N
dinamo-batumi,Dinamo Batumi,GE1N
fc-saburtalo,Iberia 1999 Tbilisi,GE1N
chikhura-sachkhere,Chikhura Sachkhere,GE1N
sioni-bolnisi,Sioni Bolnisi,GE1N
fc-samtredia,FC Samtredia,GE1N
fc-zestafoni,FC Zestafoni,GE1N
fc-locomotive-tiflis,FC Locomotive Tbilisi,GE1N
metalurgi-rustavi,Metalurgi Rustavi,GE1N
wit-georgia-tiflis,WIT Georgia Tbilisi,GE1N
fc-tskhinvali,FC Tskhinvali,GE1N
dinamo-zugdidi,Dinamo Zugdidi,GE1N
fc-kolkheti-1913-poti,FC Kolkheti-1913 Poti,GE1N
fc-samgurali-tskaltubo,FC Samgurali Tskaltubo,GE1N
fc-gagra,FC Gagra,GE1N
fc-telavi,FC Telavi,GE1N
shukura-kobuleti,Shukura Kobuleti,GE1N
merani-martvili,Merani Martvili,GE1N
guria-lanchkhuti,Guria Lanchkhuti,GE1N
fc-rustavi,FC Rustavi,GE1N
mglebi-zugdidi,Mglebi Zugdidi,GE1N
fc-meskheti-akhaltsikhe,FC Meskheti Akhaltsikhe,GE1N
fc-sapovnela-terjola,FC Sapovnela Terjola,GE1N
fc-borjomi,FC Borjomi,GE1N
fc-merani-tiflis,Merani Tbilisi,GE1N
fc-ameri-tiflis,FC Ameri Tbilisi,GE1N
fc-merani-tiflis,FC Merani Tbilisi,GE1N
leixoes-sc,Leixões SC,PO2
cd-feirense,CD Feirense,PO2
fc-penafiel,FC Penafiel,PO2
cd-santa-clara,CD Santa Clara,PO2
sc-covilha,SC Covilhã,PO2
desportivo-aves,Desportivo Aves (- 2020),PO2
portimonense-sc,Portimonense SC,PO2
varzim-sc,Varzim SC,PO2
fc-porto-b,FC Porto B,PO2
benfica-lissabon-b,SL Benfica B,PO2
ud-oliveirense,UD Oliveirense,PO2
gd-chaves,GD Chaves,PO2
academico-viseu-fc,Académico Viseu FC,PO2
gd-estoril-praia,GD Estoril Praia,PO2
cd-trofense,CD Trofense,PO2
sc-freamunde,SC Freamunde,PO2
sc-olhanense,SC Olhanense,PO2
gil-vicente-fc,Gil Vicente FC,PO2
sporting-lissabon-b,Sporting CP B,PO2
sc-farense,SC Farense,PO2
cf-uniao-madeira,CF União Madeira (-2021),PO2
sc-braga-b,SC Braga B,PO2
sc-beira-mar,SC Beira-Mar,PO2
fc-arouca,FC Arouca,PO2
cd-mafra,CD Mafra,PO2
vitoria-guimaraes-sc-b,Vitória Guimarães SC B,PO2
moreirense-fc,Moreirense FC,PO2
academica-coimbra,Académica Coimbra,PO2
cd-tondela,CD Tondela,PO2
cd-nacional,CD Nacional,PO2
fc-vizela,FC Vizela,PO2
fc-famalicao,FC Famalicão,PO2
atletico-cp,Atlético CP,PO2
associacao-naval-1893,Associação Naval 1893,PO2
gondomar-sc,Gondomar SC,PO2
cd-cova-piedade,CD Cova Piedade,PO2
cf-os-belenenses,CF Os Belenenses,PO2
fc-pacos-de-ferreira,FC Paços de Ferreira,PO2
rio-ave-fc,Rio Ave FC,PO2
cf-estrela-amadora-sad,CF Estrela Amadora SAD,PO2
ud-vilafranquense,UD Vilafranquense,PO2
cs-maritimo-b,CS Marítimo B,PO2
fc-maia,FC Maia,PO2
casa-pia-ac,Casa Pia AC,PO2
fc-do-marco-2008-,FC Marco (-2008),PO2
ad-ovarense,AD Ovarense,PO2
clube-oriental-lissabon,Clube Oriental Lissabon,PO2
uniao-leiria,União de Leiria,PO2
sc-uniao-torreense,SC União Torreense,PO2
cd-fatima,CD Fátima,PO2
fc-felgueiras-1932,FC Felgueiras 1932,PO2
vitoria-setubal-fc,Vitória Setúbal FC,PO2
avs-futebol-sad,Avs Futebol SAD,PO2
cs-maritimo,CS Marítimo,PO2
vitoria-guimaraes-sc,Vitória Guimarães SC,PO2
sc-salgueiros,SC Salgueiros,PO2
ad-fafe,AD Fafe,PO2
fc-alverca,FC Alverca,PO2
sc-espinho,SC Espinho,PO2
fc-barreirense,FC Barreirense,PO2
belenenses-sad,B SAD,PO2
real-sc,Real SC,PO2
boavista-porto-fc,Boavista FC,PO2
cd-olivais-e-moscavide,CD Olivais e Moscavide,PO2
ad-carregado,AD Carregado,PO2
vilaverdense-fc,Länk FC Vilaverdense ,PO2
msk-zilina,MSK Zilina,SLO1
slovan-bratislava,Slovan Bratislava,SLO1
spartak-trnava,Spartak Trnava,SLO1
mfk-ruzomberok,MFK Ruzomberok,SLO1
as-trencin,AS Trencin,SLO1
dac-dunajska-streda,DAC Dunajska Streda,SLO1
fk-senica,FK Senica (- 2022),SLO1
vion-zlate-moravce-vrable,FC ViOn Zlate Moravce-Vrable,SLO1
dukla-banska-bystrica,Dukla Banska Bystrica (1965 - 2017),SLO1
fc-nitra,FC Nitra,SLO1
fc-petrzalka,FC Petrzalka,SLO1
fc-vss-kosice,FC VSS Kosice (2005 - 2017),SLO1
zemplin-michalovce,Zemplin Michalovce,SLO1
fk-dubnica-nad-vahom,FK Dubnica nad Vahom,SLO1
fk-zeleziarne-podbrezova,FK Zeleziarne Podbrezova,SLO1
1-fc-tatran-presov,1.FC Tatran Presov,SLO1
spartak-myjava,Spartak Myjava,SLO1
skf-sered,SKF Sered,SLO1
inter-bratislava,Inter Bratislava,SLO1
msk-puchov,MSK Puchov,SLO1
mfk-skalica,MFK Skalica,SLO1
mfk-dukla-banska-bystrica,MFK Dukla Banska Bystrica,SLO1
fk-pohronie,FK Pohronie,SLO1
fc-senec,FC Senec (1990 - 2008),SLO1
tatran-liptovsky-mikulas,Tatran Liptovsky Mikulas,SLO1
msk-rimavska-sobota,MSK Rimavska Sobota,SLO1
fc-kosice,FC Kosice,SLO1
marcq-en-baroeul-olympique,Marcq-en-Barœul Olympique,C3HF
us-maubeuge,US Maubeuge,C3HF
entente-feignies-aulnoye-fc,Entente Feignies Aulnoye FC,C3HF
us-vimy,US Vimy,C3HF
fc-valenciennes-b,Valenciennes FC B,C3HF
sc-amiens-b,Amiens SC B,C3HF
losc-lille-b,LOSC Lille B,C3HF
ac-amiens,AC Amiens,C3HF
us-chantilly,US Chantilly,C3HF
iris-club-de-croix,Iris Club de Croix,C3HF
rc-lens-b,RC Lens B,C3HF
